rivid,classification,strmOrder
110083797,extremely wet,2
110089045,extremely wet,2
110209749,normal range,2
110211061,normal range,2
110104789,extremely wet,2
110213685,normal range,2
110216309,wet,2
110111349,wet,2
110220245,wet,2
110117909,wet,2
110222869,extremely wet,2
110225493,normal range,2
110255669,wet,2
110127093,wet,2
110196629,normal range,2
110249109,normal range,2
110134965,normal range,2
110152021,normal range,2
110157269,normal range,2
110226805,normal range,2
110232053,normal range,2
110203189,wet,2
110182197,normal range,2
110191381,wet,2
110184822,normal range,2
110197942,normal range,2
110221558,wet,2
110199254,wet,2
110186134,extremely wet,2
110052310,wet,2
110057558,normal range,2
110203190,wet,2
110064118,normal range,2
110205814,normal range,2
110086422,normal range,2
110209750,normal range,2
110212374,normal range,2
110098230,wet,2
110111350,normal range,2
110216310,wet,2
110247798,normal range,2
110132342,wet,2
110188758,extremely wet,2
110153334,wet,2
110237302,extremely wet,2
110233366,normal range,2
110234678,normal range,2
110178262,extremely wet,2
110218934,wet,2
110194006,normal range,2
110196631,wet,2
110005079,extremely wet,2
110014263,extremely wet,2
110213687,normal range,2
110026071,normal range,2
110032631,normal range,2
110225495,normal range,2
110224183,normal range,2
110203191,normal range,2
110053623,normal range,2
110214999,normal range,2
110065431,normal range,2
110083799,wet,2
110087735,wet,2
110229431,normal range,2
110100855,extremely wet,2
110106103,normal range,2
110217623,extremely wet,2
110111351,extremely wet,2
110121847,extremely wet,2
110204503,wet,2
110249111,extremely wet,2
110220247,wet,2
110207127,normal range,2
110144151,wet,2
110208439,normal range,2
110157271,wet,2
110162519,extremely wet,2
110187447,extremely wet,2
110006392,normal range,2
110190072,normal range,2
110213688,normal range,2
110191384,normal range,2
110047064,normal range,2
110192696,normal range,2
110065432,wet,2
110182200,normal range,2
110094296,normal range,2
110197944,normal range,2
110183512,normal range,2
110220248,wet,2
110250424,normal range,2
110186136,wet,2
110204504,normal range,2
110107416,normal range,2
110123160,normal range,2
110238616,normal range,2
110187448,normal range,2
110200568,normal range,2
110201880,normal range,2
110239928,normal range,2
110191385,normal range,2
110192697,normal range,2
110232057,normal range,2
110016889,extremely wet,2
110024761,extremely wet,2
110208441,extremely wet,2
110040505,wet,2
110211065,extremely wet,2
110054937,normal range,2
110213689,normal range,2
110194009,extremely wet,2
110065433,wet,2
110069369,normal range,2
110075929,extremely wet,2
110237305,extremely wet,2
110217625,extremely wet,2
110087737,extremely wet,2
110216313,normal range,2
110220249,normal range,2
110111353,normal range,2
110195321,normal range,2
110246489,wet,2
110199257,normal range,2
110201881,wet,2
110222873,normal range,2
110279289,normal range,2
110224185,normal range,2
110225497,normal range,2
110226809,wet,2
110173017,extremely wet,2
110203193,normal range,2
110182201,wet,2
110003770,normal range,2
110221562,wet,2
110037882,extremely wet,2
110195322,normal range,2
110068058,extremely wet,2
110077242,normal range,2
110082490,normal range,2
110201882,extremely wet,2
110190074,normal range,2
110204506,wet,2
110099546,wet,2
110110042,wet,2
110218938,extremely wet,2
110127098,normal range,2
110205818,normal range,2
110208442,normal range,2
110209754,normal range,2
110256986,normal range,2
110230746,normal range,2
110259610,normal range,2
110162522,normal range,2
110212378,extremely wet,2
110167770,normal range,2
110215002,normal range,2
110174330,normal range,2
110194010,normal range,2
110186138,normal range,2
110006395,extremely wet,2
110205819,wet,2
110199259,normal range,2
110224187,normal range,2
110200571,normal range,2
110242555,normal range,2
110207131,normal range,2
110026075,normal range,2
110284539,normal range,2
110208443,normal range,2
110209755,normal range,2
110054939,normal range,2
110058875,normal range,2
110064123,normal range,2
110068059,normal range,2
110213691,normal range,2
110089051,wet,2
110216315,normal range,2
110255675,normal range,2
110115291,extremely wet,2
110226811,normal range,2
110256987,normal range,2
110268795,extremely wet,2
110217627,extremely wet,2
110258299,normal range,2
110234683,normal range,2
110237307,extremely wet,2
110260923,normal range,2
110187451,extremely wet,2
110218939,normal range,2
110220251,normal range,2
110011644,wet,2
110015580,normal range,2
110242556,wet,2
110041820,normal range,2
110203196,normal range,2
110215004,wet,2
110070684,wet,2
110074620,wet,2
110216316,normal range,2
110082492,extremely wet,2
110086428,normal range,2
110274044,normal range,2
110204508,wet,2
110207132,wet,2
110220252,normal range,2
110209756,extremely wet,2
110217628,normal range,2
110123164,extremely wet,2
110271420,extremely wet,2
110134972,wet,2
110211068,normal range,2
110225500,wet,2
110162524,normal range,2
110228124,extremely wet,2
110230748,wet,2
110232060,normal range,2
110183516,normal range,2
110238620,normal range,2
110211069,normal range,2
110212381,normal range,2
110016893,wet,2
110251741,wet,2
110243869,dry,2
110254365,normal range,2
110028701,normal range,2
110213693,normal range,2
110040509,extremely wet,2
110199261,wet,2
110201885,normal range,2
110225501,wet,2
110061501,normal range,2
110226813,normal range,2
110229437,normal range,2
110077245,normal range,2
110083805,normal range,2
110204509,normal range,2
110207133,normal range,2
110209757,normal range,2
110230749,extremely wet,2
110232061,normal range,2
110141533,normal range,2
110233373,normal range,2
110234685,normal range,2
110237309,extremely wet,2
110162525,normal range,2
110170397,normal range,2
110241245,normal range,2
110174333,extremely wet,2
110195325,extremely wet,2
110024766,extremely wet,2
110205822,normal range,2
110031326,normal range,2
110233374,normal range,2
110188766,normal range,2
110054942,normal range,2
110250430,normal range,2
110191390,normal range,2
110208446,normal range,2
110255678,extremely wet,2
110098238,normal range,2
110111358,normal range,2
110117918,normal range,2
110211070,normal range,2
110121854,wet,2
110197950,normal range,2
110212382,normal range,2
110199262,normal range,2
110221566,normal range,2
110150718,wet,2
110222878,wet,2
110254366,normal range,2
110179582,normal range,2
110201886,extremely wet,2
110184830,wet,2
110217630,wet,2
110003775,extremely wet,2
110007711,normal range,2
110207135,normal range,2
110014271,wet,2
110018207,extremely wet,2
110033951,extremely wet,2
110036575,extremely wet,2
110209759,normal range,2
110268799,wet,2
110211071,wet,2
110060191,normal range,2
110197951,normal range,2
110212383,normal range,2
110213695,normal range,2
110195327,normal range,2
110215007,normal range,2
110239935,normal range,2
110098239,normal range,2
110216319,normal range,2
110250431,normal range,2
110217631,normal range,2
110124479,normal range,2
110218943,normal range,2
110264863,dry,2
110141535,wet,2
110149407,normal range,2
110200575,normal range,2
110201887,normal range,2
110204511,wet,2
110165151,wet,2
110171711,normal range,2
110225503,wet,2
110178271,normal range,2
110205823,wet,2
110277983,wet,2
110010336,normal range,2
110204512,normal range,2
110208448,normal range,2
110036576,normal range,2
110045760,wet,2
110259616,wet,2
110085120,normal range,2
110195328,normal range,2
110107424,normal range,2
110213696,normal range,2
110215008,extremely wet,2
110117920,extremely wet,2
110217632,normal range,2
110246496,normal range,2
110220256,extremely wet,2
110197952,extremely wet,2
110199264,extremely wet,2
110153344,wet,2
110159904,extremely wet,2
110222880,extremely wet,2
110225504,extremely wet,2
110228128,normal range,2
110238624,normal range,2
110201888,normal range,2
110203201,wet,2
110007713,normal range,2
110019521,normal range,2
110207137,normal range,2
110033953,normal range,2
110211073,normal range,2
110208449,normal range,2
110213697,normal range,2
110217633,normal range,2
110220257,normal range,2
110049697,extremely wet,2
110221569,wet,2
110057569,wet,2
110077249,extremely wet,2
110191393,normal range,2
110082497,normal range,2
110192705,wet,2
110094305,wet,2
110098241,extremely wet,2
110224193,extremely wet,2
110125793,extremely wet,2
110226817,wet,2
110195329,normal range,2
110196641,wet,2
110245185,extremely wet,2
110145473,extremely wet,2
110163841,normal range,2
110170401,normal range,2
110176961,normal range,2
110232065,normal range,2
110199265,normal range,2
110271425,normal range,2
110233377,normal range,2
110204514,normal range,2
110010338,normal range,2
110014274,normal range,2
110192706,normal range,2
110027394,normal range,2
110222882,normal range,2
110253058,wet,2
110208450,normal range,2
110061506,normal range,2
110195330,wet,2
110070690,extremely wet,2
110095618,normal range,2
110100866,wet,2
110264866,normal range,2
110247810,wet,2
110212386,wet,2
110197954,normal range,2
110213698,wet,2
110123170,normal range,2
110215010,normal range,2
110134978,wet,2
110216322,wet,2
110148098,normal range,2
110245186,wet,2
110154658,normal range,2
110162530,normal range,2
110218946,extremely wet,2
110166466,extremely wet,2
110228131,normal range,2
110011651,normal range,2
110192707,normal range,2
110027395,extremely wet,2
110031331,extremely wet,2
110045763,normal range,2
110049699,extremely wet,2
110065443,extremely wet,2
110209763,extremely wet,2
110275363,normal range,2
110216323,normal range,2
110083811,normal range,2
110213699,normal range,2
110218947,normal range,2
110281923,normal range,2
110106115,normal range,2
110220259,normal range,2
110222883,normal range,2
110138915,normal range,2
110196643,normal range,2
110153347,wet,2
110224195,normal range,2
110226819,normal range,2
110201891,wet,2
110204515,extremely wet,2
110245187,extremely wet,2
110009028,wet,2
110015588,wet,2
110284548,normal range,2
110236004,normal range,2
110037892,normal range,2
110247812,normal range,2
110249124,wet,2
110051012,wet,2
110204516,extremely wet,2
110208452,wet,2
110061508,wet,2
110068068,extremely wet,2
110209764,wet,2
110211076,wet,2
110095620,normal range,2
110274052,normal range,2
110102180,wet,2
110110052,normal range,2
110285860,normal range,2
110289796,normal range,2
110254372,normal range,2
110255684,normal range,2
110212388,normal range,2
110300292,normal range,2
110215012,extremely wet,2
110145476,normal range,2
110220260,normal range,2
110221572,normal range,2
110226820,normal range,2
110166468,normal range,2
110171716,wet,2
110258308,wet,2
110229444,wet,2
110182212,extremely wet,2
110228132,extremely wet,2
110232068,normal range,2
110237317,wet,2
110197957,wet,2
110239941,normal range,2
110024773,normal range,2
110030021,wet,2
110035269,normal range,2
110199269,wet,2
110053637,wet,2
110070693,normal range,2
110203205,normal range,2
110187461,wet,2
110085125,extremely wet,2
110095621,normal range,2
110208453,wet,2
110249125,normal range,2
110209765,extremely wet,2
110211077,normal range,2
110127109,extremely wet,2
110213701,extremely wet,2
110188773,normal range,2
110254373,normal range,2
110170405,normal range,2
110215013,wet,2
110190085,normal range,2
110195333,extremely wet,2
110182214,extremely wet,2
110195334,normal range,2
110241254,normal range,2
110028710,normal range,2
110033958,extremely wet,2
110196646,normal range,2
110199270,normal range,2
110215014,normal range,2
110053638,wet,2
110057574,normal range,2
110233382,extremely wet,2
110217638,normal range,2
110065446,normal range,2
110183526,wet,2
110242566,normal range,2
110077254,wet,2
110085126,wet,2
110203206,extremely wet,2
110222886,normal range,2
110107430,wet,2
110115302,wet,2
110204518,normal range,2
110205830,normal range,2
110187462,wet,2
110138918,normal range,2
110188774,extremely wet,2
110207142,extremely wet,2
110190086,normal range,2
110192710,normal range,2
110209766,wet,2
110161222,extremely wet,2
110225510,normal range,2
110005095,normal range,2
110285863,normal range,2
110194023,normal range,2
110205831,normal range,2
110031335,normal range,2
110195335,normal range,2
110197959,normal range,2
110047079,normal range,2
110200583,wet,2
110053639,normal range,2
110267495,normal range,2
110064135,normal range,2
110077255,extremely wet,2
110245191,wet,2
110100871,normal range,2
110121863,normal range,2
110218951,normal range,2
110149415,normal range,2
110241255,normal range,2
110221575,wet,2
110204519,normal range,2
110178279,normal range,2
110228135,normal range,2
110196648,wet,2
110016904,wet,2
110228136,normal range,2
110237320,normal range,2
110031336,wet,2
110187464,normal range,2
110057576,wet,2
110188776,wet,2
110199272,extremely wet,2
110201896,normal range,2
110090376,normal range,2
110203208,normal range,2
110204520,normal range,2
110191400,normal range,2
110205832,normal range,2
110208456,normal range,2
110110056,wet,2
110124488,normal range,2
110215016,wet,2
